id,SMILES_input,fingerprints_input_ECFP4
75,C C O C 1 = C ( C = C C ( = C 1 ) / C = C / 2 \ C ( = O ) O C ( = N 2 ) C 3 = C C = C ( C = C 3 ) Cl ) O C,25 80 94 140 216 237 249 260 281 294 309 314 327 378 425 561 650 656 694 695 707 747 816 841 848 875 896 927 1057 1070 1088 1160 1238 1380 1382 1448 1452 1536 1617 1667 1683 1750 1810 1828 1860 1873 1970 2033
76,C [C@H] ( C C C C / C = C \ C O ) C C # C,1 80 222 228 283 401 550 599 620 674 694 739 761 775 807 915 971 974 1057 1142 1161 1283 1356 1440 1599 1755 1851 1911
77,C 1 C C C N ( C C 1 ) C C 2 = C ( C = C C ( = C 2 ) C 3 = N C = C C = N 3 ) O C C ( = O ) N C C 4 = C C ( = C C = C 4 ) F,2 41 80 94 192 197 219 230 255 333 378 448 650 695 699 720 754 784 807 875 896 926 935 944 1028 1039 1066 1088 1152 1160 1187 1245 1349 1380 1385 1422 1452 1480 1487 1573 1598 1611 1670 1750 1754 1765 1779 1791 1792 1866 1873 1898 1917 1928 1970 1998 2004
78,C C ( = C ) [C@@H] 1 C C [C@] 2 ( [C@H] 1 [C@H] 3 C C C 4 [C@] 5 ( C C [C@@H] ( C ( [C@@H] 5 C C [C@] 4 ( [C@@] 3 ( C C 2 ) C ) C ) ( C ) C ) O ) C ) C ( = O ) O C C C C C C C C C C C ( = O ) O,13 80 89 147 175 209 267 294 310 389 478 519 527 549 552 555 562 575 610 650 695 712 715 760 807 833 889 904 926 1009 1017 1019 1022 1055 1057 1060 1103 1110 1143 1162 1179 1249 1257 1267 1274 1287 1325 1341 1366 1391 1436 1468 1477 1564 1734 1737 1812 1815 1889 1911 1917 1951 1987
79,C [N+] 1 = C ( S C 2 = C C = C C = C 2 1 ) C ( F ) ( F ) F,114 162 280 343 461 463 609 673 675 809 885 983 1057 1084 1088 1199 1346 1380 1453 1574 1750 1863 1873 1928 1988
80,C C ( = O ) C 1 = C C = C ( C = C 1 ) N 2 C C N ( C C 2 ) C ( = O ) C 3 = C S C ( = N 3 ) C 4 = C ( C ( = C C = C 4 ) O C ) O C,233 249 333 352 378 407 518 552 613 617 650 657 675 687 695 807 841 855 876 926 935 942 984 1017 1039 1057 1071 1088 1380 1385 1405 1410 1480 1504 1508 1536 1567 1589 1599 1630 1697 1750 1820 1825 1841 1855 1873 1917 1934 1970 2004 2009 2021
81,C [N+] 1 = C ( N ( C 2 = C C ( = C ( C = C 2 1 ) Cl ) Cl ) C C C C C C ( = O ) N C C N ) / C = C / C 3 = C C = C ( C = C 3 ) N ( C 4 = C C = C C = C 4 ) C 5 = C C = C C = C 5,25 41 45 80 170 197 288 294 343 366 389 463 561 584 597 612 647 650 667 673 694 802 807 827 835 875 878 881 893 927 935 948 960 981 1051 1057 1084 1088 1096 1143 1145 1152 1169 1171 1199 1222 1267 1333 1380 1554 1564 1589 1620 1683 1718 1750 1760 1790 1840 1873 1911 1917 2032 2033
82,C N 1 C C N ( C C 1 ) c 1 c c c c ( c 1 ) c 1 n n c ( o 1 ) c 1 c c c c ( O C C ( = O ) N C c 2 c c c ( c c 2 ) C ( F ) ( F ) F ) c 1,14 41 80 114 192 197 207 219 238 255 310 322 333 378 383 407 496 562 638 650 656 687 695 736 807 809 875 926 935 1039 1047 1049 1057 1088 1145 1152 1160 1164 1236 1260 1380 1384 1417 1452 1453 1480 1501 1508 1573 1604 1665 1750 1754 1777 1825 1835 1873 1887 1917 1928 2004 2041
83,C [C@H] ( C N 1 C = C C ( = N 1 ) C ( F ) ( F ) F ) [NH3+],1 51 80 90 114 283 319 378 397 658 734 738 747 808 809 935 1057 1101 1273 1380 1387 1434 1437 1453 1750 1873 1922 1928 1956
84,C C 1 C C N ( C C 1 ) C C 2 = C C = C ( C = C 2 ) C N C ( = O ) C 3 C C C N ( C 3 ) C C 4 = N C ( = N O 4 ) C 5 = C C = C ( C = C 5 ) O C,80 93 168 197 248 255 310 322 378 446 638 650 656 689 695 718 739 781 784 800 807 831 841 896 917 926 935 945 973 974 1013 1019 1028 1057 1121 1148 1152 1160 1205 1261 1309 1325 1349 1380 1385 1422 1480 1536 1542 1573 1616 1626 1683 1750 1754 1765 1771 1791 1855 1873 1910 1917 1975 2013 2045
85,C C O C ( = O ) C 1 = C N = C ( N C 1 = O ) N 2 C ( = O ) C = C ( N 2 ) C ( F ) ( F ) F,80 114 138 145 147 167 205 260 294 314 360 378 390 443 650 695 750 759 807 809 875 922 935 1021 1057 1114 1141 1196 1238 1334 1380 1416 1452 1453 1465 1535 1538 1619 1667 1673 1722 1745 1873 1917 1928 1991
86,C C N ( C C ) C C C N C ( = O ) C ( = C C 1 = C C = C ( O 1 ) C 2 = C ( C = C C ( = C 2 ) C ( F ) ( F ) F ) Cl ) N C ( = O ) C 3 = C C = C ( C = C 3 ) C,80 114 121 197 235 251 270 294 352 366 412 473 486 561 592 620 650 656 666 667 694 807 809 875 881 930 932 960 1057 1087 1118 1119 1152 1210 1260 1356 1380 1385 1417 1453 1521 1522 1581 1604 1623 1665 1666 1683 1697 1722 1746 1750 1794 1823 1873 1876 1911 1917 1919 1920 1928 1937 1951 1966 1981 2022
87,C C ( = O ) N C C ( C C 1 = C C = C C = C 1 ) O,1 79 80 197 227 245 389 457 606 650 731 773 807 846 857 1017 1057 1066 1088 1152 1199 1380 1501 1750 1754 1873 1917 2038
88,C [C@@H] ( C N ) N 1 C C C 2 = C C = C C = C 2 C 1,1 80 242 249 283 847 926 935 981 1057 1088 1171 1192 1199 1236 1265 1344 1357 1380 1480 1527 1708 1738 1750 1829 1873 1888 1909 1946
89,C C ( C ) O C 1 = C ( C = C ( C = C 1 ) C N C 2 = N C = N N 2 ) Br,1 58 65 74 80 94 126 255 283 310 378 489 504 555 609 664 695 721 728 833 875 1057 1114 1152 1250 1255 1380 1416 1452 1570 1631 1750 1754 1779 1806 1873 1967 1970 1978 1998 2004
90,C C ( C ( C 1 = C C = C S 1 ) ( O C ) O C ) O,1 14 114 227 241 283 383 431 451 675 695 807 836 841 947 1057 1088 1258 1380 1428 1509 1567 1719 1750 1838 1873 2017
91,C C 1 = C C = C ( C = C 1 ) S ( = O ) ( = O ) O [C@@H] 2 [C@H] 3 C C C 4 C 2 ( C ( = O ) C 3 = C ) [C@@] 5 ( [C@H] ( [C@H] 6 [C@@] 4 ( C O 5 ) C ( = O ) C C C 6 ( C ) C ) O ) O,35 48 67 72 186 210 235 242 258 290 310 314 319 350 366 386 402 455 478 500 650 656 695 715 733 791 796 807 918 926 1017 1019 1057 1060 1083 1134 1154 1162 1218 1224 1232 1257 1274 1296 1325 1342 1366 1380 1476 1496 1538 1546 1555 1645 1722 1738 1750 1823 1833 1855 1873 1920 1951 1991
92,C C 1 C C C C N 1 C ( = O ) C S C 2 = N C 3 = C ( C ( = O ) N 2 C C ( C ) C 4 = C C = C C = C 4 ) S C 5 = C 3 C = C C = N 5,1 14 80 116 131 153 162 193 211 242 270 283 314 341 347 378 384 389 410 448 502 504 511 561 577 650 675 717 734 747 759 802 807 890 926 931 935 1009 1019 1028 1043 1057 1088 1199 1209 1269 1309 1325 1357 1365 1380 1408 1452 1480 1569 1573 1581 1655 1724 1750 1855 1866 1873 1898 1917 1922 1959 1998 2036
93,c 1 ( c ( c 2 [C@] 3 4 C [C@@H] ( [C@@H] ( C ( = C 3 [C@H] ( [C@@H] ( c 2 c c 1 ) O ) N C C 4 ) O C ) O ) O ) O ) O C,94 164 202 207 249 300 305 480 679 691 695 807 841 849 926 996 997 1019 1027 1031 1039 1054 1057 1060 1075 1114 1162 1218 1238 1245 1257 1331 1380 1438 1507 1536 1561 1602 1750 1873 1893 1970 1971 2021 2028
94,C C ( C ) C N ( C C 1 = C C ( = N O 1 ) C ( = O ) N C C 2 = C C ( = C C = C 2 ) Cl ) C ( = O ) C 3 = C C = C ( C = C 3 ) F,1 29 80 90 165 192 197 216 248 255 283 339 378 473 486 507 561 587 592 650 656 699 725 807 813 828 855 875 877 881 978 1039 1057 1066 1088 1152 1221 1380 1385 1410 1521 1542 1573 1642 1670 1683 1697 1750 1754 1779 1847 1860 1873 1917 1928 1934 2024 2044
95,C 1 2 ( [C@] ( [C@@H] ( C C 1 C 1 C ( C 3 ( C ( = C C ( = O ) C C 3 ) [C@H] ( C 1 ) F ) C ) C ( C 2 ) O ) O ) ( C ( = O ) C O ) O ) C,26 32 80 84 88 222 242 314 360 403 445 479 519 540 563 622 650 679 753 760 781 807 841 849 897 926 937 1009 1019 1020 1057 1060 1154 1162 1165 1257 1274 1285 1292 1380 1436 1459 1489 1561 1612 1664 1738 1794 1873 1884 1917 1928 1938 1997
96,C N 1 C 2 = C ( C ( = O ) N ( C 1 = O ) C ) N ( C ( = N 2 ) N N C ( = O ) C 3 = C C = C C = C 3 ) C / C = C / C 4 = C C = C C = C 4,25 80 157 297 304 314 378 389 400 486 501 504 564 650 694 745 771 802 807 835 878 935 1024 1057 1068 1088 1089 1112 1145 1152 1199 1258 1307 1353 1356 1380 1385 1440 1503 1642 1665 1696 1750 1775 1797 1855 1873 1879 1917 1985 2024 2033
97,C C O C ( = O ) C C C C C C ( = O ) N C 1 = C C 2 = C ( C = C 1 ) O [C@H] ( [C@H] ( C N ( C ( = O ) C 2 ) [C@H] ( C ) C O ) C ) C N ( C ) S ( = O ) ( = O ) C 3 = C C = C ( C = C 3 ) O C,1 41 80 147 184 191 213 222 249 283 294 314 317 319 322 350 482 602 610 650 656 677 679 695 715 718 739 750 781 798 807 815 831 834 841 843 875 881 901 926 935 998 1019 1025 1035 1057 1095 1116 1143 1152 1163 1209 1214 1236 1238 1267 1309 1380 1382 1386 1399 1455 1476 1536 1564 1585 1631 1716 1718 1722 1750 1816 1859 1873 1905 1907 1911 1917 1918 1946 2027 2033
98,C C 1 = C C ( = C ( C = C 1 ) C ) C C 2 = C ( N = C ( N = C 2 N 3 C C N ( C C 3 ) C ( = O ) / C = C / C 4 = C C = C C = C 4 ) C 5 = C C = C C = C 5 ) C,31 80 92 130 138 168 235 378 389 407 517 571 650 676 694 736 807 835 861 875 878 926 935 1013 1057 1088 1160 1193 1199 1302 1308 1321 1349 1353 1370 1380 1385 1391 1430 1472 1480 1508 1576 1589 1661 1688 1691 1722 1750 1751 1823 1855 1873 1912 1917 2009 2033 2034
99,C C O P ( = O ) ( / C = C ( / C ( F ) ( F ) F ) \ F ) O C C,80 114 192 294 299 381 486 490 496 549 650 694 695 807 1017 1057 1203 1218 1237 1238 1453 1716 1928 2044
100,C C 1 = C ( C = C ( C = C 1 ) N C ( = O ) C O C 2 = C C = C ( C = C 2 ) F ) Br,25 41 80 90 102 167 184 191 192 322 650 695 699 718 728 807 833 843 875 901 1057 1152 1380 1391 1410 1452 1510 1631 1655 1670 1691 1722 1750 1816 1873 1887 1917 1928 2004
101,C N 1 C ( = N N = C 1 [S-] ) C 2 = C C = C C = C 2 Cl,34 204 352 366 378 438 561 564 893 935 974 984 1057 1088 1092 1145 1164 1182 1199 1356 1380 1403 1428 1508 1683 1722 1750 1873
102,C [C@@H] ( N C ( = O ) c 1 c c c c c 1 c 1 c c c ( c ( F ) c 1 ) c 1 c n c ( N ) c n 1 ) C ( F ) ( F ) F,1 46 62 106 114 117 136 225 266 283 310 352 378 486 650 680 699 773 807 875 896 980 984 1057 1088 1107 1152 1160 1171 1199 1347 1357 1380 1447 1452 1453 1457 1535 1636 1649 1682 1750 1809 1840 1842 1873 1917 1928 1936 1991
103,C O C 1 = C C ( C = C ( C 1 ) O C ) ( C C ( = O ) O C ) C ( = O ) O C,28 80 195 253 255 306 644 650 695 807 833 841 885 901 926 985 1057 1060 1126 1152 1380 1386 1536 1541 1564 1617 1792 1841 1873 1917
104,C C 1 = N C ( = N C = C 1 C ( = O ) N 2 C C N ( C C 2 ) C 3 = C C = C ( C = C 3 ) F ) N C C 4 = C C = C C = C 4 O C,75 80 90 92 138 233 249 255 362 378 407 522 544 650 687 695 699 807 841 894 926 935 942 1057 1088 1106 1152 1199 1306 1349 1380 1405 1410 1416 1452 1480 1481 1504 1508 1535 1536 1582 1589 1597 1661 1670 1722 1750 1825 1855 1873 1917 1928 1970 1991 2009
105,C 1 C [NH2+] C C C 1 [C@@H] ( C 2 = C C = C C = C 2 ) O C 3 = C C ( = C C = C 3 ) F,1 201 230 265 322 389 464 527 562 664 695 699 875 891 926 1019 1039 1088 1199 1272 1325 1365 1380 1487 1581 1670 1685 1724 1750 1765 1873 1908 1917 1928 1945 1946 1978
106,C N 1 C ( = C N = C 1 S C C ( = O ) N ( C ) C 2 = C ( N ( C ( = O ) N C 2 = O ) C C 3 = C C = C C = C 3 ) N ) C 4 = C C = C C = C 4,54 80 116 314 327 335 341 378 384 389 407 476 495 531 564 650 736 747 750 758 802 807 809 865 881 935 955 1057 1066 1088 1114 1145 1160 1163 1171 1189 1199 1238 1380 1446 1452 1457 1469 1535 1596 1683 1692 1739 1745 1750 1754 1765 1873 1917 1959 1975
107,C 1 C C C ( C C 1 ) C ( = O ) N N C ( = O ) C ( = O ) N C C 2 = C C = C O 2,2 80 197 255 456 474 650 656 689 745 758 787 807 890 926 974 977 1019 1028 1088 1121 1152 1167 1210 1233 1272 1275 1325 1361 1380 1431 1466 1518 1679 1750 1873 1917 1926 1934
108,C C ( C ) ( C ) O C ( = O ) N [C@@H] ( C C 1 = C C = C C = C 1 ) [C@H] ( C [C@H] ( C C 2 = C C = C ( C = C 2 ) C O ) C ( = O ) N [C@@H] 3 [C@@H] ( C C 4 = C C = C C = C 3 4 ) O ) O,1 55 58 79 80 114 117 208 222 227 231 233 258 284 310 371 387 389 392 440 558 573 650 680 695 752 807 837 849 857 888 926 1019 1027 1040 1057 1066 1073 1088 1152 1199 1236 1257 1380 1388 1399 1513 1574 1609 1630 1708 1750 1754 1755 1758 1771 1859 1873 1877 1917 1957
109,C 1 = C C = C 2 C ( = C 1 ) C ( = O ) N ( C ( = N 2 ) S C C ( = O ) N C 3 = C C = C C = C 3 C ( F ) ( F ) F ) C 4 = C C = C ( C = C 4 ) Cl,41 58 80 107 114 116 197 216 233 262 289 314 341 378 384 389 419 504 514 561 650 682 747 807 809 816 915 935 1070 1088 1097 1152 1199 1224 1357 1380 1453 1455 1506 1540 1573 1597 1602 1683 1696 1750 1816 1825 1855 1873 1917 1928 1948 1959 1993
110,C O C 1 = C C ( = C ( C = C 1 ) O C ) C N C ( C C C ( = O ) O ) C ( = O ) O,1 4 80 94 249 255 322 389 650 695 718 736 739 781 782 807 841 859 865 875 955 1057 1152 1226 1287 1349 1380 1536 1564 1624 1661 1703 1737 1750 1844 1873 1917 1959 1970 1972
111,C C O C ( = O ) C 1 = C ( C 2 = C ( C = C C = C 2 S 1 ) F ) C N 3 C C N ( C C 3 ) C 4 = C C = C ( C = C 4 ) O,74 80 145 147 162 233 294 407 461 480 650 675 687 695 699 745 759 781 784 807 837 885 926 931 935 1011 1032 1039 1057 1088 1194 1238 1313 1380 1405 1447 1480 1508 1602 1722 1750 1765 1778 1791 1813 1825 1840 1873 1887 1917 1928 1984 2034
112,O ( c 1 c 2 c 3 c ( N ( C C c 3 c c 1 O C ) C ) c ( c 1 c 2 c c ( O C ) c ( O C ) c 1 ) C ) C,146 211 249 252 268 333 372 474 564 571 695 718 841 875 926 935 1057 1134 1145 1168 1236 1245 1357 1380 1480 1536 1599 1648 1673 1693 1722 1738 1873 1888 1892 1957 1970 1984
113,C 1 = C C = C 2 C ( = C 1 ) C 3 = C ( N 2 ) S C = C 3,14 119 545 554 664 675 909 963 1085 1088 1114 1199 1299 1357 1380 1567 1573 1615 1745 1750 1783 1873 1917
114,C 1 O C 2 = C ( O 1 ) C = C ( C = C 2 ) C 3 = N C ( = N C = C 3 ) N C 4 = C C 5 = C ( C = C 4 ) O C O 5,127 160 191 329 378 441 458 491 656 738 787 806 843 875 896 926 980 1035 1085 1152 1160 1349 1380 1423 1452 1582 1586 1647 1750 1800 1819 1855 1863 1866 1873 1905 2036
115,C C 1 = C C 2 = C ( C = C 1 Cl ) C ( = C C ( = O ) O 2 ) C O C ( = O ) C 3 = C C ( = C C = C 3 ) [N+] ( = O ) [O-],14 80 93 145 147 248 314 366 406 423 469 482 531 561 650 656 695 715 745 753 807 838 852 875 1039 1057 1088 1195 1274 1297 1349 1357 1380 1385 1391 1522 1604 1610 1683 1685 1722 1750 1774 1808 1809 1827 1873 1876 1917 1940 1963 1985
116,C O C 1 = C C ( = C ( C = C 1 ) O C ) N C ( = O ) C O C 2 = C C = C ( C = C 2 ) C ( = O ) N C 3 = C C ( = C ( C = C 3 ) O C ) Cl,41 80 94 102 167 184 191 192 249 322 366 441 486 560 561 650 695 718 781 807 841 843 875 1057 1058 1110 1152 1224 1380 1385 1452 1536 1581 1665 1683 1697 1750 1795 1816 1873 1887 1917 1948 1970 1972 1978 2004 2030
117,C C ( C ) C ( C ( = O ) N C ( C C 1 = C N C 2 = C C = C C = C 2 1 ) C ( = O ) N C ( C ( C ) O ) C ( = O ) O ) N C ( = O ) C ( C C C ( = O ) O ) N,1 79 80 117 119 227 283 328 364 389 507 573 620 648 650 736 739 786 806 807 890 900 955 1015 1018 1057 1088 1110 1114 1118 1152 1171 1199 1287 1343 1349 1357 1380 1460 1530 1564 1573 1607 1616 1693 1737 1750 1773 1783 1844 1849 1857 1873 1879 1917 1937 1970 2016
118,C O C 1 = C C = C C = C 1 O C 2 = C C = C ( C = C 2 ) N 3 C ( = O ) C C C 3 4 C ( = O ) N C ( = O ) N C 4 = O,140 193 207 233 240 249 314 322 362 470 650 681 695 713 718 798 808 841 887 926 935 1057 1060 1066 1088 1114 1139 1162 1199 1267 1307 1380 1410 1464 1536 1617 1738 1750 1825 1873 1970 1974 2026
119,C S ( = O ) ( = O ) C 1 = C C = C C = C 1 C ( = O ) N C C C 2 3 C C 4 C C ( C 2 ) C C ( C 4 ) C 3,8 80 197 328 350 392 486 547 650 667 679 692 795 807 926 992 1019 1057 1060 1088 1128 1130 1152 1193 1199 1276 1292 1317 1380 1446 1447 1476 1512 1699 1750 1818 1854 1873 1917 1976 1991
120,C 1 C 2 C C 3 C 4 C C 5 C C ( C 1 C 3 ( C 5 ) C ( = O ) O ) C 4 ( C 2 ) C ( = O ) O,184 389 519 535 650 679 754 807 926 984 1019 1060 1292 1446 1635 1699 1812 1917 1966
121,C [C@@H] ( C ( C = C ) ( C = C ) O [Si] ( C ) ( C ) C ( C ) ( C ) C ) O C C = C,1 80 114 156 277 283 316 378 392 455 465 520 656 694 695 717 931 940 1057 1064 1366 1481 1485 1566 1578 1645 1933 1939 1944 1955
122,C C 1 C C C 2 = C ( C 1 ) S C ( = C 2 C ( = O ) N C 3 C C S ( = O ) ( = O ) C 3 ) N C ( = O ) C O C 4 = C C = C C = C 4 Cl,14 41 42 50 80 148 162 167 182 192 207 216 231 265 361 366 387 469 486 561 586 650 667 675 695 703 807 920 923 926 936 974 991 997 1014 1019 1057 1088 1148 1152 1187 1199 1309 1325 1362 1380 1410 1452 1482 1622 1634 1638 1683 1687 1738 1750 1816 1825 1833 1852 1861 1873 1917 1970 2004
123,C C O C 1 = C C = C ( C = C 1 ) C 2 = N N ( C ( = O ) C = C 2 ) C C N S ( = O ) ( = O ) C 3 = C C 4 = C ( C C C C 4 ) C = C 3,42 69 80 102 158 198 237 242 294 310 314 317 319 322 350 378 502 556 650 667 672 695 715 718 732 875 896 925 926 935 980 1006 1025 1028 1057 1141 1145 1152 1160 1236 1238 1244 1327 1380 1452 1476 1479 1626 1738 1750 1873 1883 1956 1971 1980 2025
124,C C O C ( C ) O C 1 = C C ( = C ( C ( = C 1 ) O C ( C ) O C C ) P C ( = O ) C 2 = C ( C = C C = C 2 Cl ) Cl ) O C ( C ) O C C,1 57 80 188 283 294 310 316 322 366 466 475 545 558 561 586 635 650 664 695 807 875 974 977 1006 1039 1057 1088 1238 1241 1300 1380 1405 1593 1683 1750 1873 1917 1954 1970 1980 2046
125,[C@H] 1 ( [C@H] ( C 2 C = C C 1 C C 2 ) C ( = O ) O ) N c 1 n c ( c 2 c 3 c c ( c n c 3 [nH] c 2 ) F ) n c 2 c 1 s c c 2 C,60 87 90 131 193 204 320 323 335 352 378 389 503 552 650 675 699 708 731 806 807 848 875 926 949 1017 1019 1057 1083 1114 1152 1179 1309 1325 1357 1363 1380 1385 1389 1391 1403 1431 1452 1463 1465 1485 1526 1535 1567 1589 1614 1670 1697 1722 1724 1855 1871 1873 1879 1880 1917 1928 1968 1990 1993
126,C C 1 = C C = C C = C 1 O C C 2 = C C = C ( O 2 ) C ( = O ) N C 3 = C ( S C 4 = C 3 C ( = C C ( = N 4 ) C ( F ) ( F ) F ) C 5 = C C = C C = C 5 ) C ( = O ) N,52 80 105 114 140 162 186 222 250 309 310 319 352 378 381 382 389 486 511 562 580 650 656 675 695 736 745 781 807 809 875 948 1041 1057 1062 1088 1152 1160 1171 1199 1226 1291 1302 1332 1380 1391 1410 1430 1434 1452 1453 1561 1604 1722 1750 1754 1816 1842 1855 1873 1885 1893 1917 1928 1934 1970 1984 1999 2012
127,C 1 C C 1 C ( = O ) N C C C Br,80 93 197 221 251 495 650 667 689 728 807 898 926 974 1019 1152 1275 1325 1399 1565 1876 1911 1917
128,C C ( C ) ( C ) O C C ( C N ( C C 1 = C S C = C 1 ) C 2 C C 2 ) O,1 14 80 114 118 227 392 448 507 508 552 675 695 712 794 807 809 881 926 987 1019 1057 1115 1154 1192 1325 1326 1340 1380 1390 1492 1657 1750 1754 1760 1769 1859 1860 1873 1892 1997 2038
129,C [C@@H] ( C O ) [C@H] ( [C@@H] ( C ) C O C C 1 = C C = C ( C = C 1 ) O C ) O [Si] ( C C C ( C ( C ( C ( C ( C ( F ) ( F ) F ) ( F ) F ) ( F ) F ) ( F ) F ) ( F ) F ) ( F ) F ) ( C ( C ) C ) C ( C ) C,1 32 59 80 114 118 163 195 197 222 283 310 322 378 482 488 535 695 718 745 781 807 831 841 850 886 916 972 1012 1052 1057 1111 1129 1174 1202 1204 1263 1308 1380 1398 1453 1536 1632 1750 1754 1785 1794 1873 1887 1902 1928 1960 1992 2042
130,C O C 1 = C C = C ( C = C 1 ) C ( = C 2 C ( N ( C ( = O ) C 2 = O ) C C C [NH+] 3 C C O C C 3 ) C 4 = C C = C S 4 ) [O-],14 18 80 93 134 177 241 254 314 322 383 415 523 649 650 656 675 677 695 715 718 731 781 783 807 831 832 841 879 926 935 950 1003 1019 1057 1088 1130 1145 1183 1222 1226 1380 1385 1405 1420 1427 1431 1440 1476 1536 1567 1690 1697 1729 1733 1750 1775 1839 1873 1911 2010
131,C 1 = C C ( = C ( C = C 1 C O ) F ) N C 2 = C ( O C 3 = C 2 C = N C = C 3 ) C ( = O ) N O C C O,13 58 74 80 104 154 178 190 222 310 368 378 381 459 473 486 491 542 650 656 695 699 701 768 807 827 836 837 853 875 1054 1152 1171 1208 1224 1357 1369 1380 1489 1535 1586 1603 1604 1750 1754 1798 1808 1840 1856 1866 1873 1915 1917 1928 1942
132,C C S C 1 = N N = C ( S 1 ) N C ( = O ) C 2 ( C C C C 2 ) S ( = O ) ( = O ) C 3 = C C ( = C ( C = C 3 ) C ) C,80 116 162 165 294 310 319 341 350 378 382 385 503 584 649 650 675 697 715 749 797 807 860 875 912 926 999 1028 1056 1057 1060 1134 1152 1160 1162 1164 1273 1296 1380 1391 1414 1476 1623 1638 1691 1707 1722 1750 1816 1873 1917
133,C [C@@H] ( C ( = O ) N C 1 = C C ( = C C = C 1 ) Cl ) O N 2 C 3 = C ( C = C C ( = C 3 ) C ( = O ) O C ) N = N 2,1 45 128 145 165 184 191 216 283 356 378 429 469 561 573 579 592 650 681 695 703 807 841 875 906 935 961 1039 1057 1088 1093 1097 1112 1128 1144 1152 1164 1269 1380 1385 1516 1582 1655 1664 1683 1697 1715 1750 1783 1816 1873 1917
134,C C 1 = C ( C 2 = C C = C C = C 2 N = C 1 C 3 = C C ( = C C = C 3 ) Cl ) C ( = O ) O C ( C ) C ( = O ) C 4 = C C = C ( C = C 4 ) F,1 69 90 110 145 165 216 252 283 289 323 378 386 389 414 561 586 592 647 650 695 699 732 736 807 875 1018 1039 1056 1057 1088 1097 1160 1199 1269 1279 1281 1357 1380 1385 1410 1428 1430 1443 1573 1670 1683 1697 1722 1730 1750 1855 1873 1917 1928
135,C O C 1 = C ( C = C C ( = C 1 ) C 2 N C C S 2 ) O,3 217 227 249 305 568 601 614 675 695 789 807 841 875 926 998 1019 1057 1114 1123 1168 1279 1380 1475 1507 1536 1602 1607 1750 1803 1840 1873 1957 1970
136,C 1 = C C = C ( C = C 1 ) C 2 = N N ( C ( = O ) C = C 2 ) C C N S ( = O ) ( = O ) C 3 = C C = C C = C 3 C ( F ) ( F ) F,42 80 114 158 262 314 350 378 389 392 419 502 650 667 672 732 736 809 893 915 925 935 980 992 1006 1025 1088 1141 1145 1152 1158 1160 1162 1199 1244 1380 1453 1476 1626 1750 1873 1883 1928 1956 1971 2025
137,C ( C C ( = O ) N ) C ( C ( = O ) O ) N C ( = O ) C N C ( = O ) C N C ( = O ) C S,1 41 80 117 140 197 203 229 302 343 389 545 650 736 739 807 849 875 995 1107 1152 1171 1422 1440 1459 1564 1624 1715 1752 1844 1898 1917 1959
138,C C 1 = C C = C C = C 1 C N 2 C = N C ( = N 2 ) N S ( = O ) ( = O ) C 3 = C C = C S 3,14 80 241 308 350 378 383 449 502 517 628 650 675 735 747 932 935 967 1057 1088 1125 1152 1199 1270 1349 1380 1384 1391 1452 1476 1485 1521 1567 1582 1597 1722 1750 1765 1815 1865 1873 1931 1956 1999
139,C ( C C C ( = O ) O ) C C N S ( = O ) [O-],80 389 427 592 650 667 715 737 807 1110 1143 1152 1265 1267 1287 1350 1419 1564 1737 1911 1917 1933 1975 2005
140,C [C@@H] 1 C C [C@H] 2 [C@@H] 1 C C C O 2,236 361 622 656 686 802 926 937 950 1019 1028 1057 1309 1325 1468 1811 1819 1825 1836 1859 2006
141,C C ( = O ) C 1 = C C 2 = C ( C = C 1 ) O C C ( = O ) N 2 C C ( = O ) N 3 C C N ( C C 3 ) C / C = C / C 4 = C C = C C = C 4,74 80 184 287 314 389 422 437 441 588 609 617 650 656 694 728 760 798 807 835 875 876 878 926 935 1009 1017 1035 1057 1088 1089 1199 1273 1295 1304 1312 1313 1353 1356 1380 1385 1430 1480 1503 1589 1697 1708 1750 1791 1820 1846 1873 1905 1917 2009 2024 2033
142,c 1 ( n c ( c 2 c ( n 1 ) c c ( c ( c 2 ) O C ) O C ) N ) N 1 C C N ( C ( = O ) C O c 2 c c c c c 2 ) C C 1,80 102 222 249 322 335 378 389 407 562 650 695 760 780 807 841 875 926 935 1009 1057 1088 1097 1106 1171 1199 1236 1245 1256 1261 1357 1380 1452 1457 1459 1480 1493 1508 1536 1589 1648 1668 1750 1800 1855 1873 1887 1915 1917 1970 2004 2009
143,C 1 ( = N C ( = O ) N C ( = O ) O 1 ) N,105 274 314 378 383 533 650 656 972 1016 1062 1114 1171 1380 1457 1460 1604 1745 1855 1932
144,c 1 ( c c c 2 c ( c 1 ) C ( = O ) C ( = O ) N 2 C c 1 c c c ( c ( c 1 ) Cl ) Cl ) N C ( = O ) C C C,41 80 184 191 294 310 314 321 352 366 475 561 588 650 666 744 794 807 843 875 879 899 901 935 950 1057 1152 1166 1295 1327 1357 1380 1382 1402 1473 1476 1554 1564 1683 1750 1754 1765 1797 1816 1873 1915 1917 1991
