id,SMILES_input,fingerprints_input_ECFP4
49,C C ( C C ( = O ) N C 1 = C C = C ( C = C 1 ) C 2 = C S C ( = N 2 ) N C 3 = C C = C C = C 3 Cl ) C C ( C ) ( C ) C,0 1 2 6 41 69 75 80 81 84 106 114 117 191 222 273 283 295 311 366 374 378 385 386 392 472 491 517 541 552 561 573 585 594 599 609 650 675 702 807 818 825 843 896 901 941 956 974 980 997 1055 1057 1058 1077 1080 1088 1152 1159 1160 1183 1199 1224 1264 1266 1290 1323 1353 1380 1418 1485 1486 1496 1567 1575 1636 1683 1696 1732 1750 1780 1787 1816 1855 1873 1917 1946 1954 1971
50,C 1 C N ( C C C 1 C ( = O ) N C 2 = C C ( = C C = C 2 ) F ) C ( = O ) C 3 = C C = C C = C 3 Cl,40 141 152 184 188 191 230 234 263 282 362 366 423 431 506 507 553 561 619 642 650 652 678 689 699 703 774 775 785 807 810 849 875 926 935 942 957 973 974 1019 1030 1038 1039 1066 1088 1151 1152 1199 1218 1275 1296 1325 1359 1380 1391 1423 1447 1452 1480 1482 1487 1504 1517 1525 1548 1557 1568 1579 1631 1670 1675 1683 1691 1726 1750 1773 1816 1837 1841 1873 1917 1928 1967 1990 1991 2009 2019 2029
51,C 1 C [C@H] ( C ( = O ) C 1 ) O C ( = O ) C 2 = C C = C C = C 2 O C C ( = O ) N C 3 = C C = C C ( = C 3 ) C ( F ) ( F ) F,12 30 41 80 96 114 121 132 133 145 167 184 191 192 258 260 270 292 314 315 361 368 370 371 420 461 467 473 500 650 664 695 703 713 728 734 807 809 825 867 875 893 901 902 926 934 972 974 984 990 1019 1028 1034 1039 1075 1088 1115 1126 1152 1187 1199 1260 1325 1380 1410 1417 1447 1452 1453 1475 1476 1495 1522 1610 1635 1692 1721 1738 1750 1756 1816 1871 1873 1917 1920 1928 1943 1970 1991 2004 2017
52,C O C 1 = C C ( = C C ( = C 1 O C ) O C ) C ( = O ) N C C ( = O ) O C C ( = O ) C 2 = C C = C ( C = C 2 ) C 3 C C C C C 3,2 47 80 93 114 147 154 197 201 215 249 264 265 282 333 340 406 428 449 486 507 625 650 695 727 745 782 795 797 807 841 852 862 875 890 926 936 983 1015 1019 1028 1038 1044 1057 1085 1152 1158 1263 1279 1285 1314 1325 1332 1364 1380 1385 1386 1399 1416 1440 1536 1548 1554 1556 1563 1577 1578 1593 1599 1608 1618 1647 1667 1693 1697 1710 1750 1779 1803 1856 1873 1892 1905 1917 1928 1943 1970 2000 2004 2014
53,C S ( = O ) ( = O ) N ( C C 1 = C C = C ( C = C 1 ) F ) C 2 = C C = C ( C = C 2 ) C ( = O ) N C 3 = C C = C C = C 3 C ( = O ) N 4 C C C C C C 4,2 30 31 62 66 80 81 89 90 98 121 202 214 310 350 362 367 369 383 486 494 507 517 521 560 599 648 649 650 692 699 745 775 781 807 873 881 891 926 935 942 947 960 973 1013 1019 1021 1028 1037 1057 1088 1091 1096 1147 1152 1199 1213 1224 1246 1279 1380 1385 1409 1410 1447 1476 1480 1491 1504 1665 1670 1684 1696 1697 1737 1749 1750 1754 1761 1782 1795 1816 1873 1917 1928 1941 1991 1998 2009 2035 2036 2044
54,C 1 C ( C C ( C C 1 F ) Cl ) O,28 32 97 109 192 244 307 310 316 370 378 403 409 442 590 628 653 703 768 769 775 790 807 831 833 892 908 926 937 955 1019 1029 1045 1113 1149 1167 1172 1193 1203 1257 1292 1303 1348 1429 1431 1456 1655 1683 1698 1753 1785 1834 1917 1928 1930 1960 1962 1975 2027
55,C C C C N 1 C ( = O ) C 2 = C C = C C = C 2 N C 1 = S,70 80 97 119 148 160 167 289 294 314 443 468 473 497 504 505 511 557 583 591 650 711 725 759 783 794 802 814 822 831 860 935 992 1033 1057 1079 1088 1114 1124 1145 1157 1166 1199 1237 1266 1295 1299 1357 1361 1380 1444 1461 1470 1472 1523 1573 1589 1619 1620 1622 1626 1637 1669 1696 1717 1725 1745 1750 1783 1801 1814 1852 1873 1882 1911 1917 1984
56,C [C@@H] 1 [C@@H] ( O [C@@H] ( O [C@@H] 1 C 2 = C C = C ( C = C 2 ) C O ) C 3 = C C = C ( C = C 3 ) C 4 = C C = C C ( = C 4 ) C N C ( = O ) O C C = C ) C N 5 C = N C ( = C 5 Cl ) Cl,3 17 58 80 90 97 99 147 197 217 222 229 254 255 310 339 378 443 485 533 536 537 557 561 577 586 591 610 619 646 650 656 694 695 715 722 732 736 746 760 766 785 806 807 837 875 896 908 912 931 932 934 935 940 955 967 978 986 988 1019 1021 1039 1041 1048 1057 1058 1064 1066 1069 1073 1088 1098 1152 1160 1216 1222 1224 1279 1309 1338 1363 1366 1375 1380 1439 1445 1452 1455 1474 1517 1534 1572 1573 1604 1640 1645 1660 1683 1687 1700 1702 1750 1754 1758 1779 1803 1810 1825 1849 1873 1885 1917 1921 1923 1955 1964 1978 1983 2007 2014 2020
57,C C 1 C C N ( C C 1 ) C 2 = C ( C ( = O ) N 3 C = C C = C C 3 = N 2 ) C = N N C 4 = C C = C C = C 4,3 40 63 72 108 130 189 191 264 292 314 331 335 350 378 384 389 407 426 432 433 488 504 505 513 520 579 600 650 671 676 694 703 725 743 819 864 926 935 945 960 973 1001 1019 1051 1057 1088 1101 1125 1133 1148 1152 1161 1199 1221 1233 1252 1300 1309 1313 1325 1380 1389 1407 1455 1472 1480 1517 1531 1566 1581 1615 1642 1656 1688 1696 1740 1750 1779 1795 1827 1836 1855 1867 1873 1914 1941 1968 1969 2007 2028 2041
58,[N+] 1 ( = [N+] ( c 2 c ( c c ( c c 2 ) O C ) C C c 2 c 1 c c c ( c 2 ) O C ) [O-] ) [O-],11 55 77 122 143 147 177 262 266 283 295 322 355 392 417 437 455 458 463 476 490 511 527 573 587 665 695 711 715 718 733 781 841 868 875 906 926 966 997 1004 1057 1219 1236 1245 1314 1328 1335 1374 1375 1380 1429 1440 1454 1476 1517 1536 1542 1586 1587 1612 1618 1665 1671 1674 1738 1750 1757 1847 1861 1873 1908 1922 1946 1972 1975 1982 2038
59,C S C 1 = C ( C = C 2 C ( = C 1 ) C C N 2 C ( = O ) N C 3 = C N = C C = C 3 ) I,15 55 75 116 153 191 218 223 229 245 289 314 320 322 378 394 431 437 442 578 582 598 599 607 611 641 650 655 659 661 669 682 689 703 716 761 793 807 841 845 858 866 875 887 897 926 935 947 954 981 1023 1025 1043 1057 1064 1088 1152 1195 1212 1236 1295 1380 1384 1387 1399 1401 1429 1434 1480 1486 1501 1506 1525 1535 1564 1586 1603 1610 1660 1683 1723 1738 1750 1773 1775 1816 1847 1866 1873 1884 1888 1917 1945 1955 1978 2009 2011 2012 2021
60,C O C 1 = C C = C C = C 1 N 2 C C N ( C C 2 ) C ( = O ) C [C@H] 3 C [C@H] 4 C C [C@@H] 3 C 4,5 55 74 78 80 87 109 115 130 142 182 187 204 219 226 231 237 249 280 344 373 407 452 462 488 510 512 536 585 634 650 695 724 760 785 807 841 904 926 935 941 1004 1009 1017 1019 1030 1057 1088 1133 1199 1221 1292 1295 1325 1330 1336 1380 1410 1446 1480 1508 1510 1536 1565 1568 1589 1601 1647 1654 1721 1727 1750 1804 1820 1833 1873 1903 1905 1917 1924 1932 1939 1957 1970 2009 2037 2047
61,C C 1 = C C ( = C C ( = C 1 ) [Se] ) C,16 19 63 210 236 364 395 436 446 458 509 519 540 575 616 617 688 739 812 875 888 1014 1057 1118 1138 1239 1250 1264 1278 1380 1388 1398 1417 1471 1545 1576 1588 1701 1722 1812 1823 1829 1873 1902 1921 1936 1953 2040
62,C O C 1 = C C = C ( C = C 1 ) O C C C N C C C O C 2 = C C = C ( C = C 2 ) O C,13 20 21 22 80 102 141 166 175 204 252 282 322 398 490 513 522 618 649 667 695 702 718 749 771 778 781 788 831 841 906 939 1004 1006 1034 1057 1103 1133 1152 1165 1189 1228 1322 1380 1452 1461 1521 1536 1584 1586 1750 1806 1865 1873 1911 1922 1993 2005 2010
63,C = C C N 1 C C C 2 = C 1 C = C ( C = C 2 ) [N+] ( = O ) [O-],65 75 80 104 106 166 177 218 220 234 350 352 393 394 403 487 609 634 650 652 671 694 707 715 716 728 742 753 773 838 875 926 935 940 968 1034 1054 1089 1125 1151 1195 1223 1236 1274 1295 1340 1366 1380 1409 1422 1436 1438 1471 1480 1493 1503 1521 1644 1645 1725 1738 1750 1778 1789 1799 1809 1814 1820 1829 1861 1865 1866 1873 1888 1901 1916 1935 1940 1948 1953 1955 1961 1963 1969 1980
64,C 1 C C 2 = C C = C C = C 2 N ( C 1 ) C ( = O ) C O C ( = O ) C 3 = C ( C = C C ( = C 3 ) Br ) F,80 85 145 147 159 173 177 216 252 275 400 426 556 588 626 650 695 699 707 728 766 807 822 830 849 864 875 887 909 926 934 935 989 1009 1028 1069 1088 1138 1157 1164 1165 1198 1199 1202 1215 1236 1293 1295 1380 1387 1414 1480 1490 1494 1527 1567 1606 1631 1647 1673 1708 1730 1738 1750 1786 1791 1808 1812 1840 1873 1915 1917 1928 1991 1997 2004 2047
65,C O C 1 = C C = C ( C = C 1 ) C 2 = N C ( = N O 2 ) C 3 = C C ( = C C = C 3 ) N,14 33 178 248 307 322 339 378 427 487 493 496 647 649 652 656 671 695 718 720 736 750 781 831 841 875 888 896 927 930 986 997 1020 1028 1039 1047 1057 1088 1114 1146 1160 1170 1171 1224 1238 1245 1289 1303 1335 1380 1385 1401 1457 1461 1536 1538 1542 1631 1655 1680 1722 1750 1855 1873 1910 1992 2013 2041 2044
66,C C C 1 = C ( C = C C ( = N 1 ) C ( C ) C ) C 2 = C ( N = C 3 C ( = N 2 ) C ( = C N 3 [C@@H] ( C ) C C O ) C ) C C,1 15 80 114 169 190 222 225 237 249 264 283 294 321 323 352 361 378 394 396 424 427 464 473 492 501 520 541 554 567 598 606 633 639 680 683 688 707 738 739 763 805 807 855 857 871 895 898 914 925 935 981 1033 1034 1053 1057 1141 1162 1168 1233 1306 1307 1364 1380 1391 1437 1439 1564 1615 1644 1650 1664 1671 1696 1711 1720 1722 1724 1750 1799 1800 1802 1831 1833 1837 1855 1872 1873 1897 1929 1998 2018 2019 2032
67,C 1 C N ( C C N 1 C C 2 = N C ( = C S 2 ) C 3 = C C = C S 3 ) C C ( = O ) N 4 C C N ( C C 4 ) C 5 = C C = C C = C 5,14 59 62 72 74 77 80 121 125 241 277 312 345 378 383 389 407 431 461 465 528 539 552 568 583 618 650 675 687 705 741 760 776 784 807 903 926 935 963 980 1009 1020 1049 1054 1056 1088 1142 1199 1202 1203 1215 1224 1254 1264 1310 1312 1313 1341 1342 1380 1390 1394 1401 1405 1427 1462 1480 1508 1567 1578 1589 1719 1731 1750 1765 1778 1791 1810 1825 1848 1855 1865 1866 1873 1917 1953 1966 2009
68,C C O C ( = O ) C 1 = C ( S C ( = C 1 C ) C ( = O ) O C C ) N C ( = S ) N 2 C C N ( C C 2 ) C C 3 = C C = C C 4 = C C = C C = C 4 3,50 54 74 80 97 110 137 145 147 162 164 189 216 252 259 278 294 310 374 377 386 391 428 586 607 649 650 662 675 695 706 759 773 781 784 807 837 899 913 926 935 942 944 956 1039 1057 1074 1087 1088 1104 1118 1152 1169 1190 1199 1201 1214 1238 1264 1304 1307 1324 1349 1357 1362 1380 1462 1480 1545 1573 1589 1597 1621 1651 1667 1682 1706 1722 1750 1765 1787 1791 1792 1816 1855 1873 1917 1955 1984 2009
69,C C 1 = C C ( = C C = C 1 ) N C ( = O ) N C C C N 2 C C C C 2 = O,80 126 155 176 184 191 197 246 256 282 299 312 314 320 379 393 425 438 488 594 596 650 652 667 685 703 709 736 756 798 807 875 926 935 936 951 1013 1028 1039 1055 1057 1088 1089 1123 1138 1145 1152 1153 1156 1177 1182 1219 1235 1354 1374 1380 1453 1480 1488 1499 1592 1635 1663 1712 1722 1738 1748 1750 1752 1798 1799 1803 1816 1823 1861 1873 1876 1911 1917 1924 1989 1990 2016
70,C = C 1 C = C C 2 C 1 C C 2,22 35 125 195 235 265 268 338 340 344 409 433 434 448 455 484 522 547 632 646 746 772 793 825 848 860 900 926 1017 1019 1026 1034 1047 1051 1083 1133 1163 1167 1218 1264 1276 1325 1339 1366 1380 1410 1484 1494 1498 1501 1545 1567 1656 1692 1744 1789 1794 1795 1796 1861 1873 1884 1898 1978 1996
71,C [C@H] 1 [C@H] ( [C@H] ( C [C@@H] ( O 1 ) O [C@H] 2 C [C@@] ( C C 3 = C 2 C ( = C 4 C ( = C 3 O ) C ( = O ) C 5 = C ( C 4 = O ) C ( = C C = C 5 ) O C ) O ) ( C ( = O ) C O ) O ) N 6 C C O C [C@@H] 6 C N ) O,5 33 34 80 121 139 192 202 222 244 249 283 298 314 352 361 382 413 422 495 505 513 523 526 550 563 574 587 600 603 621 626 650 656 679 687 695 722 751 799 803 807 821 826 841 842 852 895 904 926 935 940 950 973 981 984 987 1019 1025 1033 1039 1041 1051 1057 1060 1070 1085 1088 1154 1155 1171 1184 1204 1257 1292 1309 1380 1381 1410 1412 1441 1450 1470 1476 1478 1480 1487 1491 1509 1536 1552 1583 1597 1602 1612 1628 1648 1664 1672 1686 1689 1721 1747 1750 1789 1790 1815 1823 1856 1873 1881 1917 1921 1923 1942 1960 1970 1988 1997
72,C 1 = C C ( = C C = C 1 C C C 2 = C C ( = N C ( = C 2 ) C 3 = C C ( = C C ( = N 3 ) C O ) C C C 4 = C C = C ( C = C 4 ) [N+] ( = O ) [O-] ) C O ) [N+] ( = O ) [O-],31 80 86 119 172 185 194 204 222 244 272 286 310 341 378 440 499 522 525 638 645 650 661 673 694 715 724 729 753 769 798 807 824 837 838 875 918 980 1004 1027 1045 1057 1086 1099 1110 1195 1200 1204 1243 1263 1274 1283 1284 1380 1398 1406 1452 1471 1513 1516 1542 1553 1573 1578 1704 1750 1754 1809 1814 1855 1871 1873 1900 1920 1921 1956 1963 1983 2010
73,C N ( C ) O C 1 = C C = C C = C 1 C = O,34 116 120 160 184 218 245 271 375 437 441 442 448 570 650 659 672 694 695 706 735 782 811 862 878 881 961 975 1004 1057 1063 1088 1116 1130 1163 1172 1199 1299 1318 1380 1384 1388 1410 1417 1483 1505 1529 1561 1580 1608 1637 1645 1729 1750 1799 1868 1873 1927 1970 1988 2026
74,O = C 1 N 2 [C@] ( c 3 [nH] c 4 c ( c 3 C C 2 ) c c c c 4 ) ( [C@H] ( C C 1 C C ( = O ) N C c 1 c c ( O C ) c ( O C ) c c 1 ) C ( = O ) N 1 C C O C C 1 ) C C C 1 C C C C 1,5 11 29 38 41 42 68 77 80 83 94 114 119 120 135 137 140 187 197 246 249 255 310 314 333 352 361 416 484 513 523 591 593 596 625 650 656 678 695 703 713 775 791 795 807 825 832 841 859 875 890 926 935 950 978 1004 1019 1027 1028 1040 1057 1060 1088 1089 1097 1114 1115 1152 1162 1199 1206 1223 1245 1269 1280 1290 1292 1299 1325 1340 1357 1380 1394 1405 1424 1441 1480 1519 1535 1536 1573 1583 1584 1604 1611 1705 1706 1738 1745 1746 1750 1754 1779 1783 1845 1852 1861 1863 1873 1907 1917 1953 1962 1964 1967 1970 1971 2008 2009 2041
75,C C O C 1 = C ( C = C C ( = C 1 ) / C = C / 2 \ C ( = O ) O C ( = N 2 ) C 3 = C C = C ( C = C 3 ) Cl ) O C,23 25 49 50 80 94 104 140 163 203 216 232 237 249 260 263 278 279 281 294 296 309 314 327 378 425 493 561 595 603 650 656 664 694 695 707 735 739 747 789 801 816 825 841 848 854 873 875 896 912 927 948 955 957 967 993 995 1029 1033 1038 1044 1057 1060 1070 1088 1095 1110 1160 1238 1271 1353 1380 1382 1403 1448 1452 1490 1536 1617 1667 1683 1703 1745 1750 1781 1810 1825 1828 1855 1860 1863 1873 1970 2033
76,C [C@H] ( C C C C / C = C \ C O ) C C # C,1 26 61 80 90 152 182 222 228 246 283 310 379 399 401 431 550 599 620 639 640 667 674 694 721 734 739 758 761 775 792 797 804 807 827 906 915 971 974 994 1057 1111 1142 1161 1190 1280 1283 1326 1356 1394 1440 1458 1565 1580 1599 1654 1699 1755 1809 1819 1851 1853 1911 1988 2024
77,C 1 C C C N ( C C 1 ) C C 2 = C ( C = C C ( = C 2 ) C 3 = N C = C C = N 3 ) O C C ( = O ) N C C 4 = C C ( = C C = C 4 ) F,1 2 41 46 70 80 94 99 114 147 192 197 219 230 246 255 276 333 354 367 378 424 448 549 621 636 650 695 699 720 724 746 747 754 779 784 807 875 896 926 935 944 951 978 1028 1039 1066 1088 1089 1152 1160 1182 1187 1207 1218 1245 1253 1309 1349 1352 1380 1385 1414 1422 1452 1478 1480 1487 1513 1573 1598 1611 1615 1670 1750 1754 1765 1779 1791 1792 1821 1836 1859 1866 1873 1876 1888 1898 1917 1928 1946 1970 1981 1988 1998 2004 2039 2040
78,C C ( = C ) [C@@H] 1 C C [C@] 2 ( [C@H] 1 [C@H] 3 C C C 4 [C@] 5 ( C C [C@@H] ( C ( [C@@H] 5 C C [C@] 4 ( [C@@] 3 ( C C 2 ) C ) C ) ( C ) C ) O ) C ) C ( = O ) O C C C C C C C C C C C ( = O ) O,13 36 63 80 89 131 147 150 175 209 232 244 247 267 272 294 310 341 366 389 478 502 508 512 519 527 529 549 552 555 558 562 575 610 639 640 650 695 712 715 760 771 784 804 807 810 833 835 851 889 904 922 926 971 976 1009 1017 1019 1022 1030 1042 1055 1057 1060 1103 1110 1122 1142 1143 1162 1179 1186 1249 1257 1267 1274 1284 1287 1325 1341 1366 1391 1414 1436 1444 1468 1477 1484 1502 1531 1564 1588 1597 1628 1675 1734 1737 1776 1812 1815 1820 1847 1889 1908 1911 1917 1951 1987 2016
79,C [N+] 1 = C ( S C 2 = C C = C C = C 2 1 ) C ( F ) ( F ) F,52 114 162 214 224 280 334 343 351 440 461 462 463 500 514 609 673 675 683 692 723 809 885 913 983 1017 1057 1084 1088 1107 1144 1199 1279 1298 1346 1357 1369 1380 1382 1390 1392 1447 1453 1454 1493 1513 1526 1567 1570 1574 1631 1643 1644 1658 1697 1750 1763 1863 1873 1928 1988
80,C C ( = O ) C 1 = C C = C ( C = C 1 ) N 2 C C N ( C C 2 ) C ( = O ) C 3 = C S C ( = N 3 ) C 4 = C ( C ( = C C = C 4 ) O C ) O C,67 100 102 157 233 249 305 328 333 352 354 360 378 407 465 516 518 541 552 613 617 620 627 650 657 663 665 675 687 695 726 768 804 807 817 841 843 855 862 876 886 926 935 942 984 986 996 1017 1039 1057 1071 1088 1100 1116 1192 1195 1220 1239 1341 1379 1380 1385 1401 1405 1410 1436 1480 1504 1508 1536 1567 1589 1599 1630 1641 1658 1660 1662 1677 1697 1706 1717 1750 1777 1820 1825 1834 1838 1841 1855 1873 1882 1917 1934 1970 1984 2001 2004 2009 2021
81,C [N+] 1 = C ( N ( C 2 = C C ( = C ( C = C 2 1 ) Cl ) Cl ) C C C C C C ( = O ) N C C N ) / C = C / C 3 = C C = C ( C = C 3 ) N ( C 4 = C C = C C = C 4 ) C 5 = C C = C C = C 5,25 41 45 80 99 170 197 250 266 288 294 343 366 389 457 461 463 487 542 561 581 584 597 612 647 650 667 673 694 722 734 802 807 827 835 847 875 878 880 881 893 927 935 948 958 960 981 993 1051 1057 1072 1075 1084 1088 1096 1141 1143 1145 1152 1169 1171 1199 1205 1222 1227 1267 1333 1341 1380 1443 1473 1554 1558 1564 1580 1589 1620 1643 1645 1683 1713 1718 1750 1760 1790 1799 1801 1832 1838 1840 1873 1911 1917 2003 2010 2019 2032 2033
82,C N 1 C C N ( C C 1 ) c 1 c c c c ( c 1 ) c 1 n n c ( o 1 ) c 1 c c c c ( O C C ( = O ) N C c 2 c c c ( c c 2 ) C ( F ) ( F ) F ) c 1,14 31 41 53 80 90 103 114 115 150 165 192 197 207 214 219 237 238 240 255 278 310 322 326 333 335 338 378 383 407 437 452 496 526 562 587 638 650 656 674 679 687 695 736 738 751 756 807 809 858 875 882 926 929 935 939 958 1019 1039 1047 1049 1057 1088 1145 1152 1160 1164 1236 1238 1260 1269 1307 1380 1384 1417 1452 1453 1479 1480 1501 1508 1573 1590 1591 1604 1624 1665 1705 1709 1750 1754 1763 1777 1801 1825 1835 1873 1887 1917 1928 2001 2004 2034 2041
83,C [C@H] ( C N 1 C = C C ( = N 1 ) C ( F ) ( F ) F ) [NH3+],1 3 51 80 90 114 202 226 228 240 283 319 378 397 501 523 618 621 642 658 668 734 738 747 801 808 809 839 841 916 935 947 971 987 1026 1036 1054 1057 1087 1101 1176 1251 1273 1319 1338 1376 1380 1387 1394 1434 1436 1437 1448 1453 1471 1495 1552 1565 1630 1750 1757 1773 1796 1841 1855 1873 1912 1914 1918 1922 1928 1953 1956
84,C C 1 C C N ( C C 1 ) C C 2 = C C = C ( C = C 2 ) C N C ( = O ) C 3 C C C N ( C 3 ) C C 4 = N C ( = N O 4 ) C 5 = C C = C ( C = C 5 ) O C,49 57 80 92 93 168 197 210 229 243 248 255 279 310 322 368 378 392 446 539 621 622 638 646 650 656 689 695 699 709 718 735 739 781 784 800 807 831 841 879 896 908 917 926 935 939 945 973 974 992 1013 1018 1019 1020 1028 1055 1057 1081 1089 1094 1121 1148 1152 1160 1205 1261 1289 1309 1318 1325 1327 1342 1349 1361 1380 1385 1422 1455 1456 1480 1533 1536 1542 1559 1566 1573 1593 1616 1626 1679 1683 1717 1750 1754 1759 1765 1766 1771 1786 1791 1802 1815 1818 1855 1873 1910 1917 1927 1931 1936 1975 2013 2045 2046
85,C C O C ( = O ) C 1 = C N = C ( N C 1 = O ) N 2 C ( = O ) C = C ( N 2 ) C ( F ) ( F ) F,41 53 80 84 111 114 138 140 145 147 153 154 167 205 211 212 222 239 260 279 294 314 351 360 370 378 390 415 426 443 449 490 511 610 650 695 716 722 750 754 759 807 809 830 846 875 909 914 922 935 1004 1021 1057 1058 1068 1071 1114 1127 1141 1196 1203 1229 1238 1288 1334 1370 1380 1416 1437 1442 1452 1453 1465 1535 1538 1545 1583 1600 1619 1623 1667 1672 1673 1677 1701 1722 1745 1873 1917 1928 1939 1991 2026
86,C C N ( C C ) C C C N C ( = O ) C ( = C C 1 = C C = C ( O 1 ) C 2 = C ( C = C C ( = C 2 ) C ( F ) ( F ) F ) Cl ) N C ( = O ) C 3 = C C = C ( C = C 3 ) C,80 97 114 121 159 191 197 217 235 245 251 270 294 308 352 366 390 412 415 473 486 499 522 561 582 592 608 611 620 644 650 656 666 667 694 697 742 753 766 807 809 875 881 930 932 953 954 960 1001 1057 1087 1118 1119 1135 1152 1210 1240 1260 1271 1320 1337 1341 1356 1359 1361 1380 1385 1417 1453 1481 1502 1503 1514 1521 1522 1550 1580 1581 1584 1598 1604 1623 1665 1666 1679 1683 1693 1694 1697 1717 1722 1746 1750 1794 1803 1823 1873 1876 1887 1911 1917 1919 1920 1927 1928 1937 1951 1961 1966 1981 2020 2022 2042
87,C C ( = O ) N C C ( C C 1 = C C = C C = C 1 ) O,1 27 50 66 79 80 90 197 227 245 270 327 352 389 457 572 580 606 650 663 673 731 756 773 776 779 807 846 857 1002 1017 1028 1057 1066 1088 1090 1098 1102 1108 1111 1128 1138 1152 1199 1212 1239 1252 1258 1298 1356 1380 1400 1501 1538 1619 1635 1702 1725 1750 1754 1826 1873 1913 1917 2021 2035 2038
88,C [C@@H] ( C N ) N 1 C C C 2 = C C = C C = C 2 C 1,1 3 80 117 131 171 226 242 249 283 316 372 389 412 524 597 662 693 720 739 794 813 847 874 926 935 962 981 990 1057 1088 1126 1132 1171 1192 1199 1221 1236 1265 1273 1311 1314 1344 1357 1369 1380 1480 1527 1552 1596 1686 1693 1708 1738 1750 1780 1783 1829 1867 1873 1888 1890 1909 1946
89,C C ( C ) O C 1 = C ( C = C ( C = C 1 ) C N C 2 = N C = N N 2 ) Br,0 1 58 65 74 80 94 126 170 172 243 255 264 283 310 378 424 444 468 489 504 517 522 530 555 609 617 635 640 648 654 664 690 695 721 728 735 753 782 815 833 845 875 1007 1057 1114 1133 1146 1152 1158 1165 1212 1250 1255 1271 1303 1316 1380 1416 1452 1549 1570 1631 1650 1662 1718 1749 1750 1754 1779 1806 1829 1842 1850 1873 1967 1970 1978 1998 2004 2014
90,C C ( C ( C 1 = C C = C S 1 ) ( O C ) O C ) O,1 14 97 114 163 227 231 235 241 283 336 350 383 428 431 451 456 462 467 478 505 541 622 634 647 675 680 693 695 770 784 790 807 825 829 836 841 865 935 947 984 1005 1048 1057 1068 1078 1088 1102 1218 1258 1268 1296 1349 1380 1384 1398 1428 1509 1549 1567 1583 1601 1636 1668 1719 1750 1795 1838 1873 1881 1917 1952 1957 1979 1986 2017
91,C C 1 = C C = C ( C = C 1 ) S ( = O ) ( = O ) O [C@@H] 2 [C@H] 3 C C C 4 C 2 ( C ( = O ) C 3 = C ) [C@@] 5 ( [C@H] ( [C@H] 6 [C@@] 4 ( C O 5 ) C ( = O ) C C C 6 ( C ) C ) O ) O,35 48 51 67 72 113 172 186 210 235 242 258 267 288 290 310 314 319 350 366 386 398 402 455 470 478 500 513 619 645 650 656 695 706 715 733 791 796 807 817 828 901 918 926 1017 1019 1057 1060 1083 1092 1100 1134 1154 1162 1218 1224 1232 1257 1265 1274 1296 1321 1325 1342 1349 1359 1366 1380 1386 1397 1476 1484 1496 1510 1538 1546 1555 1645 1671 1703 1707 1722 1738 1750 1753 1808 1816 1823 1833 1855 1873 1920 1923 1942 1951 1956 1991 2007 2046
92,C C 1 C C C C N 1 C ( = O ) C S C 2 = N C 3 = C ( C ( = O ) N 2 C C ( C ) C 4 = C C = C C = C 4 ) S C 5 = C 3 C = C C = N 5,1 3 14 80 116 131 153 155 162 177 193 207 211 216 242 270 283 314 341 347 378 384 389 410 412 432 448 454 502 504 511 561 565 577 650 665 675 717 734 747 759 801 802 807 871 890 926 931 935 944 1009 1019 1028 1043 1057 1073 1088 1174 1199 1209 1215 1236 1240 1252 1269 1309 1325 1357 1365 1380 1388 1408 1450 1452 1480 1483 1488 1495 1522 1569 1573 1581 1607 1639 1655 1724 1728 1750 1762 1843 1855 1866 1873 1890 1898 1917 1922 1959 1978 1982 1998 2036
93,c 1 ( c ( c 2 [C@] 3 4 C [C@@H] ( [C@@H] ( C ( = C 3 [C@H] ( [C@@H] ( c 2 c c 1 ) O ) N C C 4 ) O C ) O ) O ) O ) O C,46 49 90 94 164 173 202 207 217 227 249 272 277 278 300 305 474 480 556 679 691 695 742 773 807 841 849 926 927 996 997 1019 1027 1031 1037 1039 1045 1054 1057 1060 1075 1081 1114 1159 1162 1218 1238 1245 1254 1257 1263 1294 1328 1331 1380 1438 1454 1460 1489 1507 1535 1536 1545 1561 1602 1666 1699 1714 1738 1750 1831 1847 1849 1873 1890 1893 1894 1970 1971 2021 2027 2028
94,C C ( C ) C N ( C C 1 = C C ( = N O 1 ) C ( = O ) N C C 2 = C C ( = C C = C 2 ) Cl ) C ( = O ) C 3 = C C = C ( C = C 3 ) F,1 29 53 73 80 86 90 109 165 192 197 216 248 255 283 339 378 412 429 436 442 473 486 507 509 527 561 567 587 592 634 650 656 675 682 697 699 716 723 725 788 801 807 813 828 855 875 877 881 978 1039 1057 1062 1066 1088 1152 1221 1226 1354 1372 1380 1385 1399 1407 1410 1448 1520 1521 1522 1529 1542 1551 1573 1642 1670 1683 1697 1750 1754 1779 1817 1819 1844 1847 1860 1873 1887 1917 1928 1934 2024 2044 2047
